date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:15	839388/839388	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2013:54:00%20GMT	https://jacobsbayaccommodations.co.za/wp-content/themes/best-hotel/third-party/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/themes/best-hotel/third-party/font-awesome/webfonts/fa-solid-900.svg	(from https://jacobsbayaccommodations.co.za/wp-content/themes/best-hotel/third-party/font-awesome/css/all.min.css?ver=5.9.0)
14:58:15	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
14:58:15	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
14:58:15	81612/81612	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
14:58:15	97804/97804	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
14:58:15	151368/151368	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
14:58:16	749223/749223	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
14:58:16	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
14:58:16	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
14:58:16	78196/78196	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
14:58:17	101652/101652	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
14:58:17	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
14:58:17	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
14:58:18	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
14:58:18	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
14:58:18	13276/13276	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
14:58:18	16276/16276	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
14:58:18	33736/33736	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
14:58:19	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
14:58:19	17739/17739	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2013:39:33%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/elementor/css/post-21.css?ver=1739453973	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/elementor/css/post-21a5a1.css	(from https://jacobsbayaccommodations.co.za/about-us/)
14:58:20	57205/57205	---MCZ	200	added ('OK')	application/json	date:Wed,%2019%20Mar%202025%2012:58:20%20GMT	https://jacobsbayaccommodations.co.za/wp-json/wp/v2/pages/21	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/wp/v2/pages/21.json	(from https://jacobsbayaccommodations.co.za/about-us/)
14:58:20	2544/2544	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Mar%202025%2012:58:20%20GMT	https://jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjacobsbayaccommodations.co.za%2Fabout-us%2F	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embedf3ca.json	(from https://jacobsbayaccommodations.co.za/about-us/)
14:58:20	2735/2735	---M-Z	200	added ('OK')	text/xml	date:Wed,%2019%20Mar%202025%2012:58:21%20GMT	https://jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjacobsbayaccommodations.co.za%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed55eb	(from https://jacobsbayaccommodations.co.za/about-us/)
14:58:20	59319/59319	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2013:54:01%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2024/02/cropped-plot.jpeg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2024/02/cropped-plot.jpg	(from https://jacobsbayaccommodations.co.za/about-us/)
14:58:21	134944/134944	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2013:54:01%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/jacobs_bay_birthday6.jpg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/jacobs_bay_birthday6.jpg	(from https://jacobsbayaccommodations.co.za/about-us/)
14:58:21	38996/38996	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2013:54:01%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/179759.jpg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/179759.jpg	(from https://jacobsbayaccommodations.co.za/about-us/)
14:58:21	190672/190672	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2013:54:01%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/jacobsbaybackpackers_86-x_large-1024x576.jpg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/jacobsbaybackpackers_86-x_large-1024x576.jpg	(from https://jacobsbayaccommodations.co.za/about-us/)
14:58:21	639/639	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Nov%202024%2011:42:07%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.min.css?ver=3.25.4	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.min401f.css	(from https://jacobsbayaccommodations.co.za/about-us/)
14:58:22	12689/12689	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2013:11:15%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/elementor/css/post-22.css?ver=1739452275	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/elementor/css/post-22d8d6.css	(from https://jacobsbayaccommodations.co.za/west-coast-biosphere/)
14:58:22	25012/25012	---MCZ	200	added ('OK')	application/json	date:Wed,%2019%20Mar%202025%2012:58:23%20GMT	https://jacobsbayaccommodations.co.za/wp-json/wp/v2/pages/22	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/wp/v2/pages/22.json	(from https://jacobsbayaccommodations.co.za/west-coast-biosphere/)
14:58:23	2625/2625	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Mar%202025%2012:58:23%20GMT	https://jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjacobsbayaccommodations.co.za%2Fwest-coast-biosphere%2F	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embedcf1d.json	(from https://jacobsbayaccommodations.co.za/west-coast-biosphere/)
14:58:23	2783/2783	---M-Z	200	added ('OK')	text/xml	date:Wed,%2019%20Mar%202025%2012:58:23%20GMT	https://jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjacobsbayaccommodations.co.za%2Fwest-coast-biosphere%2F&format=xml	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed718c	(from https://jacobsbayaccommodations.co.za/west-coast-biosphere/)
14:58:23	34836/34836	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Nov%202024%2013:31:38%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/elementor/thumbs/laura-flint-IHKycOIfWf4-unsplash-scaled-qxkwk1x4uftlph3hsgkr7tylmlz3peivjjvedsw7fk.jpg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/elementor/thumbs/laura-flint-IHKycOIfWf4-unsplash-scaled-qxkwk1x4uftlph3hsgkr7tylmlz3peivjjvedsw7fk.jpg	(from https://jacobsbayaccommodations.co.za/west-coast-biosphere/)
14:58:23	137/137	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInDown.min.css?ver=3.27.4	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInDown.min3830.css	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:24	5946/5946	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Nov%202024%2011:42:07%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor-pro/assets/css/widget-gallery.min.css?ver=3.25.4	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor-pro/assets/css/widget-gallery.min401f.css	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:24	3303/3303	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css?ver=1.2.0	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min7359.css	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:24	7256/7256	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Nov%202024%2011:42:07%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor-pro/assets/css/conditionals/transitions.min.css?ver=3.25.4	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor-pro/assets/css/conditionals/transitions.min401f.css	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:24	137/137	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css?ver=3.27.4	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min3830.css	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:25	301/301	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2012:58:31%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.27.4	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/css/widget-google_maps.min3830.css	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:25	23267/23267	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2013:02:25%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/elementor/css/post-25.css?ver=1739451745	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/elementor/css/post-25ae5f.css	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:26	92901/92901	---MCZ	200	added ('OK')	application/json	date:Wed,%2019%20Mar%202025%2012:58:26%20GMT	https://jacobsbayaccommodations.co.za/wp-json/wp/v2/pages/25	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/wp/v2/pages/25.json	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:26	2620/2620	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Mar%202025%2012:58:26%20GMT	https://jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjacobsbayaccommodations.co.za%2Fpixie-fairy-village%2F	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed116f.json	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:26	2813/2813	---M-Z	200	added ('OK')	text/xml	date:Wed,%2019%20Mar%202025%2012:58:27%20GMT	https://jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjacobsbayaccommodations.co.za%2Fpixie-fairy-village%2F&format=xml	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embedbf0c	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:26	839726/839726	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2013:54:01%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/pixie6.jpg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/pixie6.jpg	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:27	1004768/1004768	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2013:54:01%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/pixie5.jpg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/pixie5.jpg	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:27	688126/688126	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2013:54:01%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/pixie4.jpg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/pixie4.jpg	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:27	578376/578376	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2013:54:01%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/pixie3.jpg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/pixie3.jpg	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:27	881801/881801	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2013:54:01%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/pixie2.jpg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/pixie2.jpg	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:27	486717/486717	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2013:54:01%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/pixie1.jpg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2021/12/pixie1.jpg	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:28	15347/15347	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2013%20Feb%202025%2012:58:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?ver=1.2.0	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min7359.js	(from https://jacobsbayaccommodations.co.za/pixie-fairy-village/)
14:58:28	22458/22458	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2013:01:13%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/elementor/css/post-895.css?ver=1739451673	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/elementor/css/post-895deca.css	(from https://jacobsbayaccommodations.co.za/glamping-2/)
14:58:29	73891/73891	---MCZ	200	added ('OK')	application/json	date:Wed,%2019%20Mar%202025%2012:58:29%20GMT	https://jacobsbayaccommodations.co.za/wp-json/wp/v2/pages/895	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/wp/v2/pages/895.json	(from https://jacobsbayaccommodations.co.za/glamping-2/)
14:58:29	2609/2609	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Mar%202025%2012:58:29%20GMT	https://jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjacobsbayaccommodations.co.za%2Fglamping-2%2F	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed5eac.json	(from https://jacobsbayaccommodations.co.za/glamping-2/)
14:58:29	2800/2800	---M-Z	200	added ('OK')	text/xml	date:Wed,%2019%20Mar%202025%2012:58:30%20GMT	https://jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjacobsbayaccommodations.co.za%2Fglamping-2%2F&format=xml	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-json/oembed/1.0/embed1134	(from https://jacobsbayaccommodations.co.za/glamping-2/)
14:58:29	234264/234264	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202024%2011:42:34%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-09-at-13.41.09-1024x768.jpeg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-09-at-13.41.09-1024x768.jpg	(from https://jacobsbayaccommodations.co.za/glamping-2/)
14:58:30	95727/95727	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202024%2011:32:49%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-09-at-12.38.19-1024x776.jpeg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-09-at-12.38.19-1024x776.jpg	(from https://jacobsbayaccommodations.co.za/glamping-2/)
14:58:30	97711/97711	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202024%2011:42:32%20GMT	https://jacobsbayaccommodations.co.za/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-09-at-13.41.09-1-1024x768.jpeg	C:/My%20Web%20Sites/Jacobsbay%20Accomodation/jacobsbayaccommodations.co.za/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-09-at-13.41.09-1-1024x768.jpg	(from https://jacobsbayaccommodations.co.za/glamping-2/)
